"p_value","log10FDR","distal_fold_change","proximal_fold_change","gene","Change"
"NM_004566",3.5296568774879e-13,12.4522675108888,-0.139782626878456,0.139782626878456,"PFKFB3","Upregulated in Normoxic"
"NM_004573",0.318202920193184,0.497295839089291,-0.0169669067255644,0.0169669067255645,"PLCB2","No Change"
"NM_004577",0.0921778872323131,1.03537325036493,0.0866208224103991,-0.0866208224103992,"PSPH","No Change"
"NM_004578",8.25358702038758e-09,8.08335726543848,-0.0818901029021837,0.0818901029021838,"RAB4A","Upregulated in Normoxic"
"NM_004579",0.000153046591788652,3.81517633731044,-0.0676546120512003,0.0676546120512004,"MAP4K2","Upregulated in Normoxic"
"NM_004581",0.553120208635905,0.257180473986574,-0.00951516180623896,0.00951516180623893,"RABGGTA","No Change"
"NM_004582",1.13343154491937e-41,40.9456047045287,-0.452327629172047,0.452327629172047,"RABGGTB","Upregulated in Normoxic"
"NM_004583",1.49805687830645e-05,4.82447169700659,-0.0558155973269319,0.0558155973269318,"RAB5C","Upregulated in Normoxic"
"NM_004585",5.43874111595848e-15,14.2645016131073,0.0887781797034543,-0.0887781797034545,"RARRES3","Upregulated in Hypoxia"
"NM_004586",7.24207678935532e-50,49.1401368745733,-0.491050045906426,0.491050045906426,"RPS6KA3","Upregulated in Normoxic"
"NM_004587",1.00027653362218e-06,5.9998799195762,-0.0998577955703878,0.0998577955703879,"RRBP1","Upregulated in Normoxic"
"NM_004589",0.120948591759618,0.917399183892324,-0.0261192337934139,0.0261192337934138,"SCO1","No Change"
"NM_004592",0.0294655373369525,1.53068563465213,-0.0595389763106446,0.0595389763106446,"SFSWAP","Upregulated in Normoxic"
"NM_004596",0.427454944810811,0.369109654622908,0.00717547912910534,-0.0071754791291053,"SNRPA","No Change"
"NM_004599",3.09997464443072e-07,6.50864185836858,-0.0556862576360537,0.0556862576360536,"SREBF2","Upregulated in Normoxic"
"NM_004604",0.0203141358285977,1.69220164800428,0.032072990593316,-0.0320729905933161,"STX4","No Change"
"NM_004606",6.99191369318223e-08,7.15540394118687,-0.0918817105770121,0.0918817105770119,"TAF1","Upregulated in Normoxic"
"NM_004607",3.98794076107032e-08,7.39925130154678,-0.130252276771814,0.130252276771814,"TBCA","Upregulated in Normoxic"
"NM_004615",0.725896286331142,0.139125425431691,0.00770700317639233,-0.00770700317639215,"TSPAN7","No Change"
"NM_004618",8.71394561213211e-22,21.0597851550297,0.226792842839915,-0.226792842839915,"TOP3A","Upregulated in Hypoxia"
"NM_004622",1.52226244496182e-12,11.8175104667685,0.169241232822216,-0.169241232822216,"TSN","Upregulated in Hypoxia"
"NM_004627",3.46529642491315e-05,4.46025960947993,-0.13691982534292,0.13691982534292,"WRB","Upregulated in Normoxic"
"NM_004629",0.00303163389209349,2.51832324639214,-0.0467879793035751,0.0467879793035751,"FANCG","No Change"
"NM_004632",7.29522505941961e-63,62.1369613054763,-0.435749399644313,0.435749399644313,"DAP3","Upregulated in Normoxic"
"NM_004634",1.29776257248183e-10,9.88680475506477,-0.148492097531204,0.148492097531204,"BRPF1","Upregulated in Normoxic"
"NM_004637",1.91321287976642e-32,31.7182367041158,-0.320846897240148,0.320846897240148,"RAB7A","Upregulated in Normoxic"
"NM_004641",3.75780481899415e-08,7.42506578097715,-0.0733592218006563,0.0733592218006562,"MLLT10","Upregulated in Normoxic"
"NM_004642",6.55055772185949e-56,55.1837217221129,-0.167602310616233,0.167602310616233,"CDK2AP1","Upregulated in Normoxic"
"NM_004651",0.114110174127743,0.942675631913513,0.0189861490967936,-0.0189861490967935,"USP11","No Change"
"NM_004657",6.11086966015501e-11,10.213896979327,-0.287271406337253,0.287271406337253,"SDPR","Upregulated in Normoxic"
"NM_004663",4.19717067512984e-67,66.3770433701357,-0.440933445902707,0.440933445902707,"RAB11A","Upregulated in Normoxic"
"NM_004667",1.00263601322396e-19,18.9988567002181,-0.212414211883502,0.212414211883502,"HERC2","Upregulated in Normoxic"
"NM_004672",0.04694333697363,1.32842604175653,-0.0252949378491229,0.025294937849123,"MAP3K6","No Change"
"NM_004685",1.95719358320765e-05,4.70836621677378,-0.127585602047545,0.127585602047545,"MTMR6","Upregulated in Normoxic"
"NM_004688",0.471036366881019,0.32694556139331,-0.0161779769255459,0.0161779769255459,"NMI","No Change"
"NM_004691",1.76852303891244e-19,18.7523892781691,-0.145115048778449,0.145115048778449,"ATP6V0D1","Upregulated in Normoxic"
"NM_004695",0.519031784002607,0.284806046401466,0.00918431819592471,-0.00918431819592476,"SLC16A5","No Change"
"NM_004698",0.140700571454009,0.851704138678839,0.0169282382161141,-0.016928238216114,"PRPF3","No Change"
"NM_004699",0.000256416794156474,3.59105353386995,-0.0692417512373149,0.069241751237315,"FAM50A","Upregulated in Normoxic"
"NM_004701",0.199007540240851,0.701130468198557,-0.0261577714491563,0.0261577714491564,"CCNB2","No Change"
"NM_004707",5.45464086397411e-76,75.2632338382798,-0.41613190247639,0.41613190247639,"ATG12","Upregulated in Normoxic"
"NM_004710",2.37568478390481e-07,6.62421118393174,0.0980688657828575,-0.0980688657828574,"SYNGR2","Upregulated in Hypoxia"
"NM_004712",2.12359068536574e-08,7.67292918825795,-0.0757258790216216,0.0757258790216217,"HGS","Upregulated in Normoxic"
"NM_004713",1.03538931103151e-07,6.98489632282335,-0.103064931640641,0.103064931640642,"NEMF","Upregulated in Normoxic"
"NM_004718",3.69569764801892e-11,10.4323035664477,-0.119499868947833,0.119499868947833,"COX7A2L","Upregulated in Normoxic"
"NM_004719",1.03670666170679e-32,31.9843441107505,-0.234011739978414,0.234011739978414,"SCAF11","Upregulated in Normoxic"
"NM_004722",0.0325890442672867,1.48692837581991,-0.0200963712122919,0.0200963712122919,"AP4M1","No Change"
"NM_004730",6.64576305880345e-30,29.1774551466698,-0.211675034486789,0.211675034486789,"ETF1","Upregulated in Normoxic"
"NM_004733",1.16741572125665e-39,38.9327744624658,-0.320917834280377,0.320917834280377,"SLC33A1","Upregulated in Normoxic"
"NM_004738",0.12710505205565,0.895837187162072,-0.0838099640837905,0.0838099640837904,"VAPB","No Change"
"NM_004739",2.09208078581054e-24,23.6794215491765,-0.355462522236939,0.355462522236939,"MTA2","Upregulated in Normoxic"
"NM_004741",4.28728215542251e-34,33.3678179336784,-0.227668203701706,0.227668203701706,"NOLC1","Upregulated in Normoxic"
"NM_004753",4.05982998315911e-10,9.39149215334938,-0.0994003125648822,0.0994003125648824,"DHRS3","Upregulated in Normoxic"
"NM_004756",0.0645818832823754,1.18988929460505,-0.0574153405809506,0.0574153405809506,"NUMBL","No Change"
"NM_004760",2.83985758875313e-15,14.5467034381112,-0.222815101684759,0.222815101684758,"STK17A","Upregulated in Normoxic"
"NM_004763",0.871543310886153,0.0597110259820012,0.0135516454775791,-0.0135516454775793,"ITGB1BP1","No Change"
"NM_004768",2.15563617198823e-06,5.6664245374702,-0.0869326274896772,0.0869326274896772,"SRSF11","Upregulated in Normoxic"
"NM_004773",2.15641838747312e-05,4.66626697366029,-0.0482553535477333,0.0482553535477335,"ZNHIT3","No Change"
"NM_004782",1.7377313036321e-08,7.76001737539671,-0.196834105938407,0.196834105938407,"SNAP29","Upregulated in Normoxic"
"NM_004783",0.00017741130527075,3.75101870885455,-0.0597409791014563,0.0597409791014561,"TAOK2","Upregulated in Normoxic"
"NM_004785",0.0252951915591279,1.59696202735416,-0.111881911839115,0.111881911839116,"SLC9A3R2","Upregulated in Normoxic"
"NM_004791",0.0281197894496758,1.55098793547249,-0.0451348952928002,0.0451348952928002,"ITGBL1","No Change"
"NM_004792",0.515735493898849,0.287572978591422,-0.0108658736381486,0.0108658736381485,"PPIG","No Change"
"NM_004793",2.05045811626588e-10,9.68814909741302,-0.0820953452414054,0.0820953452414056,"LONP1","Upregulated in Normoxic"
"NM_004800",0.00774061280524956,2.11122465593166,-0.0305713818528059,0.0305713818528058,"TM9SF2","No Change"
"NM_004804",1.96435917971788e-72,71.7067790992846,-0.582287873321021,0.582287873321021,"CIAO1","Upregulated in Normoxic"
"NM_004805",3.3178805005231e-19,18.4791392599325,-0.19197627355633,0.19197627355633,"POLR2D","Upregulated in Normoxic"
"NM_004813",2.3438057213026e-05,4.63007838995046,0.185332749760528,-0.185332749760528,"PEX16","Upregulated in Hypoxia"
"NM_004814",0.007327501444552,2.13504408727221,-0.0531705606105179,0.0531705606105179,"SNRNP40","Upregulated in Normoxic"
"NM_004818",2.99243894129157e-21,20.5239747023186,-0.0942499101766842,0.0942499101766843,"DDX23","Upregulated in Normoxic"
"NM_004819",0.196045452174411,0.707643227928767,0.138768919815556,-0.138768919815556,"SYMPK","No Change"
"NM_004830",1.4217464301674e-10,9.84717785353512,-0.169890337310093,0.169890337310093,"MED23","Upregulated in Normoxic"
"NM_004836",2.79921814149362e-09,8.5529632558906,-0.0832668517080635,0.0832668517080636,"EIF2AK3","Upregulated in Normoxic"
"NM_004838",0.0047014202659762,2.32777092493675,-0.0801047031361562,0.080104703136156,"HOMER3","Upregulated in Normoxic"
"NM_004844",2.23057136053567e-08,7.65158387823222,-0.118388966638485,0.118388966638485,"SH3BP5","Upregulated in Normoxic"
"NM_004846",0.00172672017240176,2.76277803731875,0.0331912828752925,-0.0331912828752925,"EIF4E2","No Change"
"NM_004847",0.123649357162975,0.907808137137691,-0.456457426658825,0.456457426658825,"AIF1","No Change"
"NM_004849",1.99554397687833e-84,83.6999386969929,-0.634800542033903,0.634800542033903,"ATG5","Upregulated in Normoxic"
"NM_004850",5.68567058843346e-11,10.2452183057025,-0.0853663573396757,0.0853663573396757,"ROCK2","Upregulated in Normoxic"
"NM_004851",0.00117073195398044,2.93154252784195,0.0814661691907914,-0.0814661691907913,"NAPSA","Upregulated in Hypoxia"
"NM_004859",0.0137384737075008,1.86206151307192,-0.0450199990870196,0.0450199990870196,"CLTC","No Change"
"NM_004860",0.000175400450286688,3.75596929605109,-0.0660039588076901,0.0660039588076903,"FXR2","Upregulated in Normoxic"
"NM_004863",2.81911561578559e-35,34.5498871127527,-0.535291811765725,0.535291811765725,"SPTLC2","Upregulated in Normoxic"
"NM_004865",0.018189175077222,1.74018699678777,-0.0438929086055405,0.0438929086055406,"TBPL1","No Change"
"NM_004866",0.296067402387081,0.528609406669264,0.034795583382183,-0.0347955833821831,"SCAMP1","No Change"
"NM_004870",0.000902366068988889,3.04461724351138,-0.0611408367214912,0.0611408367214912,"MPDU1","Upregulated in Normoxic"
"NM_004871",1.03972967447415e-50,49.9830795608404,-0.366380751055618,0.366380751055618,"GOSR1","Upregulated in Normoxic"
"NM_004872",4.27265825585734e-15,14.3693018423878,-0.147134715867583,0.147134715867583,"TMEM59","Upregulated in Normoxic"
"NM_004874",0.0165015204991439,1.78247603675798,-0.0532877852624463,0.0532877852624463,"BAG4","Upregulated in Normoxic"
"NM_004879",4.79213670326153e-16,15.3194708015066,-0.116973112005184,0.116973112005184,"EI24","Upregulated in Normoxic"
"NM_004882",9.08070499585479e-05,4.04188043298509,-0.0765207495784303,0.0765207495784306,"CIR1","Upregulated in Normoxic"
"NM_004886",0.000454190595336939,3.34276186270888,-0.123067500696895,0.123067500696895,"APBA3","Upregulated in Normoxic"
"NM_004888",7.16566604551399e-92,91.144743435909,0.949585993127545,-0.949585993127545,"ATP6V1G1","Upregulated in Hypoxia"
"NM_004890",8.01369622049097e-63,62.0961671246267,0.236130531768206,-0.236130531768207,"SPAG7","Upregulated in Hypoxia"
"NM_004891",1.25076229375142e-10,9.90282521974004,-0.0944633842669994,0.0944633842669994,"MRPL33","Upregulated in Normoxic"
"NM_004892",0.00172496614422115,2.76321942437171,-0.0402586026538037,0.0402586026538037,"SEC22B","No Change"
"NM_004894",8.01517255645624e-05,4.09608712340215,0.0953135956754836,-0.0953135956754836,"C14orf2","Upregulated in Hypoxia"
"NM_004899",5.93822062594716e-09,8.22634367086065,-0.0772698624661445,0.0772698624661444,"BRE","Upregulated in Normoxic"
"NM_004905",3.02881910757035e-71,70.5187266635869,-0.375460805316838,0.375460805316838,"PRDX6","Upregulated in Normoxic"
"NM_004906",4.96096811647684e-05,4.3044335641113,-0.0783293707450753,0.0783293707450754,"WTAP","Upregulated in Normoxic"
"NM_004911",4.33914083017327e-19,18.3625962542786,-0.307451095164784,0.307451095164784,"PDIA4","Upregulated in Normoxic"
"NM_004924",0.00625882919686999,2.20350690015928,-0.0206018042002998,0.0206018042002998,"ACTN4","No Change"
"NM_004925",4.31887618395826e-34,33.3646292463796,-0.3655127701793,0.3655127701793,"AQP3","Upregulated in Normoxic"
"NM_004926",1.44033658540122e-39,38.8415360078343,0.420080219657108,-0.420080219657108,"ZFP36L1","Upregulated in Hypoxia"
"NM_004928",0.0321940205988332,1.49222478240575,0.105038039524537,-0.105038039524537,"C21orf2","Upregulated in Hypoxia"
"NM_004930",7.55013691236722e-145,144.122045172908,1.24437692301419,-1.24437692301419,"CAPZB","Upregulated in Hypoxia"
"NM_004935",0.0169514940315087,1.77079201893313,-0.0439832051139577,0.0439832051139578,"CDK5","No Change"
"NM_004937",9.02694017839015e-08,7.04445943560397,-0.252713172517036,0.252713172517036,"CTNS","Upregulated in Normoxic"
"NM_004939",1.06071714566157e-08,7.97440041106156,-0.0796278700237178,0.0796278700237178,"DDX1","Upregulated in Normoxic"
"NM_004941",1.60165385961541e-21,20.7954313353814,-0.081355125708004,0.081355125708004,"DHX8","Upregulated in Normoxic"
"NM_004943",0.005777245473782,2.23827917899761,-0.0538298009050494,0.0538298009050493,"DMWD","Upregulated in Normoxic"
"NM_004946",7.27520713709005e-05,4.13815463708919,-0.118085437791745,0.118085437791745,"DOCK2","Upregulated in Normoxic"
"NM_004954",3.37805169532191e-07,6.47133370857754,-0.0838768610559461,0.0838768610559459,"MARK2","Upregulated in Normoxic"
"NM_004957",0.118976455665526,0.924538972945361,-0.0252645290764291,0.0252645290764292,"FPGS","No Change"
"NM_004958",0.0464285589513486,1.33321479574778,-0.0293876503490409,0.0293876503490407,"MTOR","No Change"
"NM_004964",0.000467148680954333,3.33054487309282,0.035201373082544,-0.035201373082544,"HDAC1","No Change"
"NM_004965",1.6095997036748e-05,4.79328211657721,-0.0454707296532485,0.0454707296532486,"HMGN1","No Change"
"NM_004973",8.63250681369498e-08,7.06386307018685,-0.084369567449902,0.0843695674499019,"JARID2","Upregulated in Normoxic"
"NM_004986",0.29884355429574,0.524556106950866,0.0230819343766538,-0.0230819343766538,"KTN1","No Change"
"NM_004992",1.67795290330185e-11,10.775220233092,-0.321546575625309,0.321546575625309,"MECP2","Upregulated in Normoxic"
"NM_004994",6.53526546664602e-08,7.18473676640664,0.0801714273732246,-0.0801714273732244,"MMP9","Upregulated in Hypoxia"
"NM_004998",0.550860248865241,0.258958566020854,-0.017533628030341,0.0175336280303411,"MYO1E","No Change"
"NM_004999",1.19149203817767e-05,4.92390885536289,-0.230296932513477,0.230296932513477,"MYO6","Upregulated in Normoxic"
"NM_005000",1.01125795583896e-22,21.9951380486545,-0.200390777356527,0.200390777356527,"NDUFA5","Upregulated in Normoxic"
"NM_005001",0.0501784782127216,1.29948251388309,0.0406013708086299,-0.0406013708086299,"NDUFA7","No Change"
"NM_005002",2.18749737663131e-13,12.6600524591355,-0.195914920277173,0.195914920277173,"NDUFA9","Upregulated in Normoxic"
"NM_005005",0.130779483600382,0.883460381837511,-0.0206693373507887,0.0206693373507887,"NDUFB9","No Change"
"NM_005008",2.70137635186948e-22,21.5684149063146,-0.256475186400219,0.256475186400219,"NHP2L1","Upregulated in Normoxic"
"NM_005009",6.33221199508847e-06,5.19844455389245,-0.0654309637927077,0.0654309637927078,"NME4","Upregulated in Normoxic"
"NM_005015",0.066302508585078,1.17847003955833,-0.0149649292105744,0.0149649292105743,"OXA1L","No Change"
"NM_005022",0.170141676276479,0.769189292736954,0.00793297769823407,-0.00793297769823415,"PFN1","No Change"
"NM_005023",1.31433621062454e-13,12.8812935269056,-0.173167935040202,0.173167935040202,"PGGT1B","Upregulated in Normoxic"
"NM_005028",5.63751245277237e-40,39.2489124857944,-0.161427462605427,0.161427462605427,"PIP4K2A","Upregulated in Normoxic"
"NM_005030",0.0175952624030665,1.75460425202549,-0.037903789005293,0.037903789005293,"PLK1","No Change"
"NM_005032",4.50859559536621e-48,47.3459587175826,0.440999791467943,-0.440999791467943,"PLS3","Upregulated in Hypoxia"
"NM_005034",2.65697395219978e-57,56.5756127032003,-0.349055494132955,0.349055494132955,"POLR2K","Upregulated in Normoxic"
"NM_005038",7.02646805695256e-07,6.15326292374679,-0.0845441415716107,0.0845441415716107,"PPID","Upregulated in Normoxic"
"NM_005049",3.19313846538523e-07,6.49578224856081,-0.0726350058780156,0.0726350058780155,"PWP2","Upregulated in Normoxic"
"NM_005050",0.298731371647757,0.524719167023976,-0.0365328848994378,0.0365328848994377,"ABCD4","No Change"
"NM_005052",2.12673725586721e-07,6.67228616095547,-0.181695716841621,0.181695716841621,"RAC3","Upregulated in Normoxic"
"NM_005065",8.80231766530249e-09,8.05540296231266,-0.23926701906477,0.23926701906477,"SEL1L","Upregulated in Normoxic"
"NM_005066",1.36806971197643e-15,14.8638917719468,-0.137750422073799,0.137750422073798,"SFPQ","Upregulated in Normoxic"
"NM_005067",6.71537867087457e-34,33.1729294930422,-0.161327533402243,0.161327533402243,"SIAH2","Upregulated in Normoxic"
"NM_005078",3.91460447927736e-38,37.4073121112931,-0.212570125961887,0.212570125961887,"TLE3","Upregulated in Normoxic"
"NM_005079",6.88769893207777e-21,20.1619258445676,-0.268700922488256,0.268700922488256,"TPD52","Upregulated in Normoxic"
"NM_005080",8.69189816233595e-20,19.060885370685,-0.179223076539788,0.179223076539788,"XBP1","Upregulated in Normoxic"
"NM_005085",0.433301362694139,0.363209945146068,0.0142452014983652,-0.0142452014983653,"NUP214","No Change"
"NM_005087",1.32276496284802e-102,101.878517317117,-0.718284306478481,0.718284306478481,"FXR1","Upregulated in Normoxic"
"NM_005089",0.0318956212182805,1.49626893485091,-0.0731158558348993,0.0731158558348992,"ZRSR2","Upregulated in Normoxic"
"NM_005094",7.64472786958514e-112,111.116637969616,0.832093117996882,-0.832093117996882,"SLC27A4","Upregulated in Hypoxia"
"NM_005095",4.34159882915169e-70,69.3623503085497,-0.289089574009594,0.289089574009594,"ZMYM4","Upregulated in Normoxic"
"NM_005101",0.109849002834941,0.959203881076183,-0.0209336459768245,0.0209336459768245,"ISG15","No Change"
"NM_005105",1.66441320408877e-23,22.7787388475293,-0.436943000480009,0.436943000480009,"RBM8A","Upregulated in Normoxic"
"NM_005110",0.0194010447479002,1.71217488264549,-0.0262159079608152,0.0262159079608152,"GFPT2","No Change"
"NM_005112",1.21427460765085e-68,67.9156830866536,-0.276484913244391,0.27648491324439,"WDR1","Upregulated in Normoxic"
"NM_005113",5.28999612592008e-135,134.276544646016,0.98124684097365,-0.98124684097365,"GOLGA5","Upregulated in Hypoxia"
"NM_005115",0.114351504922923,0.941758115487313,0.0187091777424658,-0.0187091777424656,"MVP","No Change"
"NM_005119",6.13456819177229e-18,17.2122160015646,-0.124670803478459,0.124670803478459,"THRAP3","Upregulated in Normoxic"
"NM_005120",3.24227930781074e-53,52.4891495753555,0.437754940721485,-0.437754940721485,"MED12","Upregulated in Hypoxia"
"NM_005121",5.52052546707248e-38,37.2580195823091,-0.239913322406821,0.239913322406821,"MED13","Upregulated in Normoxic"
"NM_005124",0.000781525786587882,3.10705668778163,-0.111557711965624,0.111557711965624,"NUP153","Upregulated in Normoxic"
"NM_005125",0.121562729836783,0.915199555879527,-0.0144968672399106,0.0144968672399106,"CCS","No Change"
"NM_005127",7.19946616184697e-24,23.1426997051742,-0.67872290480847,0.67872290480847,"CLEC2B","Upregulated in Normoxic"
"NM_005128",0.329280486781484,0.482434004891556,-0.0179105222145844,0.0179105222145845,"DOPEY2","No Change"
"NM_005131",0.000251077610130946,3.60019201381088,-0.0622953794611661,0.062295379461166,"THOC1","Upregulated in Normoxic"
"NM_005134",2.74861426200768e-09,8.56088620436753,-0.0800574303396133,0.0800574303396134,"PPP4R1","Upregulated in Normoxic"
"NM_005139",0.101565035530772,0.993255775216449,-0.0241782111481642,0.0241782111481642,"ANXA3","No Change"
"NM_005148",2.75323884150947e-60,59.5601561122353,0.336321848465655,-0.336321848465656,"UNC119","Upregulated in Hypoxia"
"NM_005151",4.57044181998268e-29,28.340041815093,-0.315681496030347,0.315681496030347,"USP14","Upregulated in Normoxic"
"NM_005153",3.9321434788291e-10,9.40537064370692,-0.0743784683968739,0.0743784683968738,"USP10","Upregulated in Normoxic"
"NM_005160",2.31505164483436e-08,7.63543931617242,-0.218942260086214,0.218942260086214,"ADRBK2","Upregulated in Normoxic"
"NM_005165",3.45210343410324e-12,11.4619162001563,-0.0916449168215944,0.0916449168215945,"ALDOC","Upregulated in Normoxic"
"NM_005171",8.72933972855403e-09,8.05901860430015,-0.227941903517454,0.227941903517454,"ATF1","Upregulated in Normoxic"
"NM_005175",0.91499780687142,0.0385799468786683,-0.00146482447747184,0.00146482447747198,"ATP5G1","No Change"
"NM_005176",0.000311857334081995,3.50604403800411,0.0295884833809212,-0.0295884833809213,"ATP5G2","No Change"
"NM_005178",1.20150895226893e-16,15.9202729889828,-0.108808780489541,0.108808780489541,"BCL3","Upregulated in Normoxic"
"NM_005184",4.62406788911542e-06,5.33497579836526,-0.0551008291296129,0.0551008291296129,"CALM3","Upregulated in Normoxic"
"NM_005190",1.03706528874974e-18,17.9841939016137,-0.119931239276175,0.119931239276175,"CCNC","Upregulated in Normoxic"
"NM_005197",2.08770416757353e-16,15.6803310418253,-0.0904647089529661,0.0904647089529663,"FOXN3","Upregulated in Normoxic"
"NM_005198",0.0215116931990409,1.66732540467252,0.0248007028563406,-0.0248007028563404,"CHKB","No Change"
"NM_005213",6.21700948761378e-05,4.20641846986601,0.122353453271955,-0.122353453271955,"CSTA","Upregulated in Hypoxia"
"NM_005216",4.11835147631773e-13,12.3852765917366,-0.114339288600669,0.114339288600669,"DDOST","Upregulated in Normoxic"
"NM_005225",1.14059845060846e-71,70.9428672226971,-0.31833727290596,0.31833727290596,"E2F1","Upregulated in Normoxic"
"NM_005227",2.53348166769537e-09,8.59628223392217,-0.103807798130745,0.103807798130745,"EFNA4","Upregulated in Normoxic"
"NM_005230",3.27012773015228e-05,4.48543528360365,-0.105344992364894,0.105344992364894,"ELK3","Upregulated in Normoxic"
"NM_005232",0.0385712206218754,1.41373661726678,-0.0390552806399895,0.0390552806399894,"EPHA1","No Change"
"NM_005239",9.52439403860372e-22,21.0211626454751,-0.218194576045311,0.218194576045311,"ETS2","Upregulated in Normoxic"
"NM_005245",6.51396609477591e-11,10.1861545062701,-0.161979968645703,0.161979968645703,"FAT1","Upregulated in Normoxic"
"NM_005253",6.81307062121194e-09,8.16665710933689,-0.156094840585046,0.156094840585046,"FOSL2","Upregulated in Normoxic"
"NM_005254",0.224362051970846,0.649050596673128,-0.0163192789185277,0.0163192789185278,"GABPB1","No Change"
"NM_005255",0.389305419559307,0.409709550383255,-0.0122152459826125,0.0122152459826126,"GAK","No Change"
"NM_005258",0.112201715594205,0.950000502550442,-0.0236651456644167,0.0236651456644168,"GCHFR","No Change"
"NM_005261",2.56312939408016e-51,50.5912294688386,-0.27099440486778,0.27099440486778,"GEM","Upregulated in Normoxic"
"NM_005262",0.131653139388294,0.880568780289347,-0.0429346975199697,0.0429346975199696,"GFER","No Change"
"NM_005271",2.17626287044654e-36,35.6622886474439,-0.227595955272746,0.227595955272746,"GLUD1","Upregulated in Normoxic"
"NM_005273",0.323398649545018,0.490261797961997,0.0120915958245167,-0.0120915958245167,"GNB2","No Change"
"NM_005275",2.27651097313237e-13,12.6427302519847,-0.556433280038956,0.556433280038956,"GNL1","Upregulated in Normoxic"
"NM_005308",1.96949217551157e-07,6.70564574023636,-0.102534278481956,0.102534278481956,"GRK5","Upregulated in Normoxic"
"NM_005310",0.761297416876628,0.11844564378889,0.00688716164337108,-0.00688716164337095,"GRB7","No Change"
"NM_005311",1.60267332956901e-33,32.7951549901994,-0.337473561082583,0.337473561082583,"GRB10","Upregulated in Normoxic"
"NM_005313",0.000560112162994632,3.25172499640089,-0.0805832275981325,0.0805832275981327,"PDIA3","Upregulated in Normoxic"
"NM_005316",2.02624557543453e-25,24.6933079204797,-0.21095330174422,0.21095330174422,"GTF2H1","Upregulated in Normoxic"
"NM_005324",7.72158635085624e-122,121.112293467456,1.56312418977017,-1.56312418977017,"H3F3B","Upregulated in Hypoxia"
"NM_005326",1.78801165685181e-05,4.7476296541699,-0.0567788417558276,0.0567788417558277,"HAGH","Upregulated in Normoxic"
"NM_005327",2.84422850060561e-48,47.5460355160415,-0.223478379265697,0.223478379265697,"HADH","Upregulated in Normoxic"
"NM_005333",1.7655407677652e-72,71.753122249774,-0.444513232262187,0.444513232262187,"HCCS","Upregulated in Normoxic"
"NM_005335",0.792835086541177,0.100817138600929,-0.00362192958250842,0.00362192958250856,"HCLS1","No Change"
"NM_005336",0.946845789441082,0.0237207477637216,-0.00308879983767829,0.00308879983767815,"HDLBP","No Change"
"NM_005337",1.35547487247518e-07,6.867908528874,-0.117634514196233,0.117634514196233,"NCKAP1L","Upregulated in Normoxic"
"NM_005339",1.84885763892332e-20,19.7330965280027,-0.301943632126015,0.301943632126015,"UBE2K","Upregulated in Normoxic"
"NM_005340",0.730753383003302,0.136229165411148,-0.00350711436063032,0.0035071143606302,"HINT1","No Change"
"NM_005341",0.108822176798784,0.963282591035843,0.0245268108632231,-0.024526810863223,"ZBTB48","No Change"
"NM_005342",3.05110541850729e-76,75.5155427868233,-0.847483911651355,0.847483911651355,"HMGB3","Upregulated in Normoxic"
"NM_005343",1.77419394101403e-10,9.75099890823119,-0.0778544901429494,0.0778544901429494,"HRAS","Upregulated in Normoxic"
"NM_005347",6.09226590247031e-12,11.2152211497458,-0.122041609956757,0.122041609956757,"HSPA5","Upregulated in Normoxic"
"NM_005348",1.65060714782093e-08,7.78235627854542,-0.122899512483309,0.122899512483309,"HSP90AA1","Upregulated in Normoxic"
"NM_005349",0.00138259670550547,2.85930448230278,0.0918986776805127,-0.0918986776805126,"RBPJ","Upregulated in Hypoxia"
"NM_005356",0.000213385016906088,3.67083607836728,-0.0675784833486074,0.0675784833486075,"LCK","Upregulated in Normoxic"
"NM_005358",2.3574581092018e-17,16.627556015708,-0.34169835995345,0.34169835995345,"LMO7","Upregulated in Normoxic"
"NM_005359",1.46474504481148e-42,41.8342379625232,-0.460291952474013,0.460291952474013,"SMAD4","Upregulated in Normoxic"
"NM_005381",0.0440642630681421,1.35591348863311,-0.0505686039567086,0.0505686039567087,"NCL","Upregulated in Normoxic"
"NM_005387",0.824504062278232,0.0838072002733449,0.00936116757020373,-0.0093611675702038,"NUP98","No Change"
"NM_005388",1.81811487183392e-08,7.74037868072486,-0.144008136155817,0.144008136155817,"PDCL","Upregulated in Normoxic"
"NM_005389",2.25061991455162e-31,30.6476978426052,-0.174777607493165,0.174777607493165,"PCMT1","Upregulated in Normoxic"
"NM_005402",9.52182428810747e-68,67.0212798370822,-0.434252391550309,0.434252391550309,"RALA","Upregulated in Normoxic"
"NM_005406",4.05190486084393e-09,8.39234076047256,-0.0929758827725352,0.0929758827725353,"ROCK1","Upregulated in Normoxic"
"NM_005418",0.00133451456987257,2.87467668033978,-0.0336230012731256,0.0336230012731258,"ST5","No Change"
"NM_005419",4.78980807959638e-19,18.3196818877633,-0.0840571524257831,0.0840571524257832,"STAT2","Upregulated in Normoxic"
"NM_005426",4.13800665246722e-10,9.38320881547611,-0.17144553547267,0.17144553547267,"TP53BP2","Upregulated in Normoxic"
"NM_005428",0.174275242289159,0.758764304805647,-0.0277154623825639,0.0277154623825641,"VAV1","No Change"
